A_PCT75
0
"100,330"
"100,920"
"100,990"
"101,270"
"101,280"
"101,380"
"101,410"
"101,530"
"101,730"
"101,920"
"102,050"
"102,130"
"102,170"
"102,450"
"102,820"
"103,090"
"103,290"
"103,400"
"103,420"
"103,480"
"103,630"
"103,860"
"103,980"
"104,280"
"104,780"
"104,980"
"105,170"
"105,330"
"105,380"
"105,540"
"105,900"
"106,010"
"106,040"
"106,110"
"106,260"
"106,460"
"106,650"
"106,850"
"107,120"
"108,180"
"108,770"
"108,820"
"108,850"
"109,630"
"109,800"
"109,820"
"110,050"
"110,140"
"110,540"
"110,710"
"110,820"
"110,860"
"111,140"
"111,460"
"111,620"
"111,950"
"112,290"
"112,450"
"112,530"
"113,770"
"114,410"
"114,620"
"116,060"
"116,550"
"117,100"
"117,690"
"117,860"
"118,260"
"119,070"
"119,540"
"120,280"
"120,490"
"123,100"
"125,110"
"125,140"
"125,350"
"125,710"
"126,730"
"129,300"
"129,320"
"129,540"
"131,800"
"131,850"
"133,700"
"133,720"
"134,960"
"135,130"
"141,520"
"143,140"
"144,130"
"144,260"
"146,210"
"150,310"
"150,390"
"157,180"
"162,760"
"167,480"
"168,350"
"173,610"
"173,860"
"176,490"
"18,550"
"18,560"
"18,660"
"18,750"
"18,870"
"18,880"
"18,900"
"18,910"
"18,970"
"18,990"
"19,030"
"19,050"
"19,070"
"19,080"
"19,100"
"19,120"
"19,150"
"19,170"
"19,190"
"19,280"
"19,290"
"19,330"
"19,370"
"19,380"
"19,400"
"19,460"
"19,470"
"19,540"
"19,570"
"19,670"
"19,700"
"19,840"
"19,880"
"19,910"
"20,220"
"20,230"
"20,270"
"20,580"
"20,600"
"20,700"
"20,730"
"20,780"
"21,400"
"21,580"
"21,700"
"21,750"
"21,880"
"21,950"
"21,970"
"22,110"
"22,180"
"22,300"
"22,320"
"22,330"
"22,340"
"22,370"
"22,400"
"22,550"
"22,610"
"22,740"
"22,750"
"22,830"
"22,870"
"22,920"
"22,960"
"23,040"
"23,050"
"23,110"
"23,140"
"23,250"
"23,290"
"23,300"
"23,310"
"23,330"
"23,340"
"23,360"
"23,430"
"23,450"
"23,460"
"23,500"
"23,510"
"23,520"
"23,580"
"23,600"
"23,660"
"23,700"
"23,720"
"23,740"
"23,770"
"23,790"
"23,800"
"23,820"
"23,880"
"23,940"
"23,970"
"24,050"
"24,070"
"24,100"
"24,150"
"24,220"
"24,230"
"24,270"
"24,280"
"24,330"
"24,340"
"24,370"
"24,380"
"24,450"
"24,470"
"24,480"
"24,490"
"24,500"
"24,560"
"24,620"
"24,630"
"24,680"
"24,790"
"24,800"
"24,830"
"24,850"
"25,040"
"25,160"
"25,200"
"25,290"
"25,340"
"25,480"
"25,500"
"25,510"
"25,540"
"25,550"
"25,640"
"25,710"
"25,720"
"25,830"
"25,840"
"25,920"
"25,970"
"26,000"
"26,010"
"26,180"
"26,260"
"26,340"
"26,410"
"26,460"
"26,480"
"26,500"
"26,560"
"26,570"
"26,580"
"26,710"
"26,760"
"26,770"
"26,780"
"26,810"
"26,860"
"26,900"
"26,980"
"27,010"
"27,030"
"27,060"
"27,080"
"27,130"
"27,170"
"27,210"
"27,240"
"27,250"
"27,270"
"27,330"
"27,370"
"27,390"
"27,450"
"27,510"
"27,530"
"27,540"
"27,570"
"27,590"
"27,620"
"27,640"
"27,650"
"27,700"
"27,750"
"27,760"
"27,790"
"27,830"
"27,870"
"27,890"
"27,940"
"27,960"
"28,040"
"28,060"
"28,090"
"28,130"
"28,160"
"28,170"
"28,200"
"28,240"
"28,340"
"28,350"
"28,370"
"28,450"
"28,460"
"28,480"
"28,490"
"28,500"
"28,510"
"28,530"
"28,560"
"28,580"
"28,630"
"28,640"
"28,670"
"28,680"
"28,710"
"28,720"
"28,730"
"28,750"
"28,770"
"28,810"
"28,850"
"28,880"
"28,900"
"28,910"
"28,950"
"28,960"
"29,010"
