A_PCT25
0
"16,250"
"16,360"
"16,420"
"16,480"
"16,490"
"16,520"
"16,530"
"16,570"
"16,590"
"16,600"
"16,610"
"16,620"
"16,630"
"16,640"
"16,650"
"16,670"
"16,690"
"16,700"
"16,720"
"16,730"
"16,750"
"16,760"
"16,770"
"16,780"
"16,790"
"16,800"
"16,810"
"16,840"
"16,850"
"16,870"
"16,880"
"16,900"
"16,910"
"16,930"
"16,950"
"16,970"
"16,990"
"17,000"
"17,010"
"17,020"
"17,040"
"17,050"
"17,060"
"17,090"
"17,100"
"17,140"
"17,150"
"17,160"
"17,170"
"17,180"
"17,190"
"17,200"
"17,210"
"17,220"
"17,230"
"17,250"
"17,260"
"17,270"
"17,300"
"17,310"
"17,330"
"17,350"
"17,370"
"17,400"
"17,410"
"17,420"
"17,430"
"17,440"
"17,450"
"17,460"
"17,470"
"17,480"
"17,490"
"17,500"
"17,510"
"17,520"
"17,530"
"17,540"
"17,550"
"17,560"
"17,570"
"17,590"
"17,610"
"17,620"
"17,630"
"17,650"
"17,670"
"17,690"
"17,700"
"17,710"
"17,720"
"17,730"
"17,740"
"17,750"
"17,760"
"17,770"
"17,780"
"17,790"
"17,800"
"17,820"
"17,830"
"17,840"
"17,850"
"17,860"
"17,870"
"17,880"
"17,890"
"17,900"
"17,910"
"17,920"
"17,930"
"17,940"
"17,950"
"17,960"
"17,980"
"17,990"
"18,000"
"18,010"
"18,020"
"18,030"
"18,040"
"18,050"
"18,060"
"18,070"
"18,080"
"18,090"
"18,100"
"18,110"
"18,140"
"18,150"
"18,180"
"18,190"
"18,200"
"18,230"
"18,240"
"18,250"
"18,260"
"18,270"
"18,280"
"18,290"
"18,310"
"18,320"
"18,330"
"18,340"
"18,350"
"18,360"
"18,370"
"18,390"
"18,400"
"18,410"
"18,420"
"18,430"
"18,440"
"18,450"
"18,460"
"18,470"
"18,480"
"18,490"
"18,510"
"18,520"
"18,530"
"18,540"
"18,560"
"18,570"
"18,580"
"18,590"
"18,600"
"18,610"
"18,620"
"18,630"
"18,650"
"18,660"
"18,670"
"18,680"
"18,690"
"18,700"
"18,710"
"18,720"
"18,730"
"18,740"
"18,750"
"18,760"
"18,770"
"18,780"
"18,790"
"18,810"
"18,820"
"18,840"
"18,850"
"18,860"
"18,870"
"18,880"
"18,890"
"18,900"
"18,910"
"18,920"
"18,930"
"18,940"
"18,950"
"18,960"
"18,980"
"18,990"
"19,000"
"19,010"
"19,020"
"19,030"
"19,040"
"19,050"
"19,060"
"19,070"
"19,080"
"19,090"
"19,100"
"19,110"
"19,120"
"19,130"
"19,140"
"19,150"
"19,170"
"19,180"
"19,190"
"19,200"
"19,210"
"19,220"
"19,230"
"19,240"
"19,250"
"19,260"
"19,270"
"19,280"
"19,290"
"19,300"
"19,310"
"19,320"
"19,330"
"19,340"
"19,350"
"19,360"
"19,370"
"19,390"
"19,400"
"19,410"
"19,420"
"19,430"
"19,440"
"19,450"
"19,460"
"19,470"
"19,480"
"19,490"
"19,500"
"19,510"
"19,520"
"19,530"
"19,540"
"19,550"
"19,560"
"19,570"
"19,600"
"19,610"
"19,620"
"19,640"
"19,650"
"19,660"
"19,670"
"19,680"
"19,700"
"19,710"
"19,720"
"19,730"
"19,740"
"19,750"
"19,760"
"19,770"
"19,780"
"19,800"
"19,810"
"19,820"
"19,830"
"19,840"
"19,870"
"19,880"
"19,890"
"19,900"
"19,910"
"19,930"
"19,940"
"19,950"
"19,960"
"19,970"
"19,980"
"19,990"
"20,000"
"20,010"
"20,020"
"20,030"
"20,050"
"20,070"
"20,090"
"20,100"
"20,110"
"20,120"
"20,150"
"20,160"
"20,170"
"20,180"
"20,190"
"20,200"
"20,210"
"20,230"
"20,240"
"20,250"
"20,260"
"20,270"
"20,280"
"20,290"
"20,300"
"20,320"
"20,330"
"20,360"
"20,370"
"20,380"
"20,390"
"20,410"
"20,420"
"20,450"
"20,460"
"20,470"
"20,490"
"20,500"
"20,510"
"20,520"
"20,530"
"20,540"
"20,550"
"20,560"
"20,570"
"20,580"
"20,600"
"20,610"
"20,620"
"20,640"
"20,660"
"20,670"
"20,680"
"20,690"
"20,720"
"20,730"
"20,740"
"20,760"
"20,770"
"20,780"
"20,790"
"20,800"
"20,810"
"20,830"
"20,840"
"20,850"
"20,860"
"20,870"
"20,880"
"20,890"
"20,910"
"20,920"
"20,930"
"20,940"
"20,950"
"20,960"
"20,970"
"20,980"
"20,990"
"21,000"
"21,010"
"21,020"
"21,040"
"21,050"
"21,070"
"21,080"
"21,090"
"21,100"
"21,110"
"21,130"
"21,140"
"21,150"
"21,160"
"21,190"
"21,200"
"21,210"
"21,230"
"21,240"
"21,260"
"21,270"
"21,280"
"21,290"
"21,300"
"21,310"
"21,320"
"21,330"
"21,340"
"21,370"
"21,380"
"21,390"
"21,400"
"21,410"
"21,430"
"21,440"
"21,450"
"21,460"
"21,480"
"21,490"
"21,500"
"21,530"
"21,540"
"21,550"
"21,560"
"21,570"
"21,580"
"21,590"
"21,600"
"21,620"
"21,650"
"21,660"
"21,670"
"21,680"
"21,690"
"21,700"
"21,710"
"21,720"
"21,750"
"21,760"
"21,770"
"21,780"
"21,790"
"21,810"
"21,820"
"21,830"
"21,840"
"21,850"
"21,870"
"21,880"
"21,900"
"21,920"
"21,930"
"21,940"
"21,950"
"21,960"
"21,970"
"21,980"
"21,990"
"22,000"
"22,020"
"22,030"
"22,040"
"22,080"
"22,090"
"22,100"
"22,110"
"22,120"
"22,130"
"22,140"
"22,160"
"22,170"
"22,180"
"22,190"
"22,200"
"22,220"
"22,230"
"22,240"
"22,250"
"22,260"
"22,270"
"22,280"
"22,290"
"22,300"
"22,320"
"22,340"
"22,350"
"22,360"
"22,370"
"22,380"
"22,390"
"22,400"
"22,440"
"22,450"
"22,460"
"22,470"
"22,480"
"22,500"
"22,510"
"22,520"
"22,530"
"22,540"
"22,550"
"22,560"
"22,570"
"22,600"
"22,610"
"22,620"
"22,630"
"22,640"
"22,650"
"22,670"
"22,690"
"22,700"
"22,720"
"22,740"
"22,760"
"22,770"
"22,780"
"22,790"
"22,800"
"22,810"
"22,820"
"22,840"
"22,850"
"22,860"
"22,880"
"22,890"
"22,900"
"22,920"
"22,930"
"22,940"
"22,950"
"22,960"
"22,970"
"22,990"
"23,000"
"23,020"
"23,030"
"23,040"
"23,050"
"23,060"
"23,090"
"23,110"
"23,120"
"23,130"
"23,150"
"23,180"
"23,190"
"23,210"
"23,220"
"23,230"
"23,240"
"23,260"
"23,270"
"23,280"
"23,290"
"23,300"
"23,310"
"23,340"
"23,370"
"23,380"
"23,390"
"23,400"
"23,410"
"23,430"
"23,460"
"23,470"
"23,480"
"23,490"
"23,500"
"23,520"
"23,530"
"23,540"
"23,560"
"23,570"
"23,590"
"23,600"
"23,610"
"23,630"
"23,640"
"23,650"
"23,670"
"23,680"
"23,700"
"23,710"
"23,720"
"23,730"
"23,780"
"23,790"
"23,800"
"23,810"
"23,820"
"23,830"
"23,840"
"23,860"
"23,870"
"23,900"
"23,930"
"23,950"
"23,970"
"24,000"
"24,010"
"24,020"
"24,030"
"24,040"
"24,060"
"24,080"
"24,110"
"24,120"
"24,160"
"24,170"
"24,180"
"24,190"
"24,210"
"24,230"
"24,240"
"24,280"
"24,310"
"24,320"
"24,340"
"24,350"
"24,360"
"24,370"
"24,380"
"24,390"
"24,400"
"24,410"
"24,430"
"24,440"
"24,460"
"24,480"
"24,500"
"24,510"
"24,550"
"24,560"
"24,570"
"24,580"
"24,610"
"24,620"
"24,640"
"24,650"
"24,660"
"24,670"
"24,680"
"24,690"
"24,700"
"24,710"
"24,720"
"24,740"
"24,760"
"24,770"
"24,780"
"24,790"
"24,800"
"24,810"
"24,830"
"24,840"
"24,850"
"24,860"
"24,870"
"24,900"
"24,910"
"24,920"
"24,930"
"24,950"
"24,980"
"24,990"
"25,000"
"25,020"
"25,040"
"25,050"
"25,080"
"25,090"
"25,100"
"25,110"
"25,130"
"25,140"
"25,160"
"25,180"
"25,190"
"25,220"
"25,240"
"25,250"
"25,260"
"25,270"
"25,280"
"25,320"
"25,330"
"25,340"
"25,350"
